livre	chapitre	verset	fr	ewe
MRK	6	6	Et il s’étonnait de leur incrédulité.	Eye efe mo wo ya le wofe dzimahose la ñuti. Eye wotsa le kote, siwo fo Wa aima la me hele nu fiam.! Yesu do nusróla wuieveawo. m Tete wóyo ame wuieve la va egbo, eye wóde asi wo dodo me eveveve; eye wóna nusé wo de gbogbo makomakowo dzi; 8 eye woge se na wo bena, woagatso na- neke de asi de mozozo nu o, negbe atizoti ko; menye kotoku alo abolo o, alo ga nano wofe go nu hà o; 9 ke woado atokotawo; eye wo- 6, 10 38 magado dziwui eve o
MRK	6	13	Ils chassaient beaucoup de démons, et ils oignaient d’huile beaucoup de malades et les guérissaient.	Eye wo- nya gbogbo yb gedewo do go, beye wosi ami na doléla gede- wo heda gbe le wo nu. Herodes Antipa tso ta le Yohanes mawutsidetanamela nu. 14?Eye fia Herodes see; ela- Dena efe nko di ho, eye wóbena: Yohanes mawutsidetanamelae tsi tre tso ame kukuwo dome; eya- ñuti huséwo le do yom le eme
MRK	6	15	D’autres disaient: C’est Élie. Et d’autres disaient: C’est un prophète comme l’un des prophètes.	Ke bubuwo gblo bena: Eliya ye; eye bubuwo bena: Nyagblo- dilae abe nyagblodilawo dometo deka ene./ 16 Ke esi Herodes see la, egblo bena: Yohanes, si nu metso ta le la, eyae tsi tre tso ame kukuwo dome
MRK	6	19	Hérodias était irritée contre Jean, et voulait le faire mourir.	Eye He- rodia lée de dome, eye wòle di- dim be, yeawui, ke mete iw o; 20 elabena Herodes yb Yohanes, amesi wònya bena, enye ame dzo- dzoe kple ame kokoe wònye la, eye wòkpo eta. Eye ne edo toe la, edoa haha me le nu gedewo nuti, eye efe gbesese vivina ne
MRK	6	21	Cependant, un jour propice arriva, lorsque Hérode, à l’anniversaire de sa naissance, donna un festin à ses grands, aux chefs militaires et aux principaux de la Galilée.	Eye le nkeke, si dze efe dzi iu dzi la Herodes tu aglo le efe dzigbenkeke dzi na efe amepa- wo kple awafia gawo kpakple Ga- lilea-me ñkutawo; 22 eye esi He- rodia vinyonuvi la ge de eme, eye wòdu ġe la, edze Herodes kple amesiwo Kpe de enuti le kplóa ñuti la ñu; eye fia la gblo na nyonuvi la bena: Bia nusi ke ne1b lam, eye mana wò
MRK	6	23	Il ajouta avec serment: Ce que tu me demanderas, je te le donnerai, fût-ce la moitié de mon royaume.	Eye wòka atam ne bena: Nusi ke na- a Lu. 10, 10-12; Do.13,51;18,6. b Yak. 5, 14. d kp. 14-29 kpo 12; Lu. 3,19. 20; 9, e Lu. 9, 10. g kp. 32-44 kpo ; u, 9, 11 17; Yoh. 6, 1 13. . 18, 16. biam la, mana wo vasede nye fia- dufe la fe akpa afa dzi
MRK	6	27	Il envoya sur-le-champ un garde, avec ordre d’apporter la tête de Jean-Baptiste.	Eye enumake fia la do enudzo- srafo deka da, eye wóde se ne be, woadatso efe ta ve; 28 eye wòyi, eye wótso ta le enu le ga- ho me, eye wótso efe ta de agba me ve, eye wótsoe na nyonuvi la, eye nyonuvi la tsoe na dadaa
MRK	6	30	Les apôtres, s’étant rassemblés auprès de Jésus, lui racontèrent tout ce qu’ils avaient fait et tout ce qu’ils avaient enseigné.	Eye apostolowo fo fu de Yesu gbo, eye wohlé nusiwo katá wo- wo kple nusiwo wofia la ne. 31 Eye wógblo na wo bena: Miva, ne míawo dede míayi gbedzi, ne míadzudzo mía dokui we. Ela- bena amesiwo le vavam gale yi- yim la, woso gbo, eye womekpo asinu pb hà, ne woadu nu o
MRK	6	32	Ils partirent donc dans une barque, pour aller à l’écart dans un lieu désert.	Kye wogo wu dzo heyi de gbe- dzi, woawo dede
MRK	6	46	Quand il l’eut renvoyée, il s’en alla sur la montagne, pour prier.	Eye esi wode mo na wo megbe la, edzo heyi de to la dzi, be yeado gbe da./ 47 Eye esi cesi do la, Wu la do fu titina, eye eya deka suso de gota
MRK	6	53	Après avoir traversé la mer, ils vinrent dans le pays de Génésareth, et ils abordèrent.	Eye wotso fu la di go de Genezaret
MRK	6	54	Quand ils furent sortis de la barque, les gens, ayant aussitôt reconnu Jésus,	Eye esi wodo go le Wua me la, enumake wodze sii, 55 eye du dzo le afima nutoawo katà me godo, eye wode asi ame- siwo fe lime gblé la tsotso me de abawo dzi va afisi wose be, ele
MRK	7	1	Les pharisiens et quelques scribes, venus de Jérusalem, s’assemblèrent auprès de Jésus.	,28; Lu.6,19. dedeko nu; eye ame alesi nu de asi enu ko la, fe lame sena. Yesu fo nu le nududu kple asi maklomaklo ñuti, 7 Eye farisitowo kple agbale- » fialaa dewo, siwo tso Yerusa- lem va 1a, fo fu de egbo
MRK	7	2	Ils virent quelques-uns de ses disciples prendre leurs repas avec des mains impures, c’est-à-dire, non lavées.	Eye wokpo bena, efe nusrolaa dewo IIe abolo dum kple asi fodi, ego- me nye asi maklomakloe 1a; 3 elabena farisitowo kple Yuda- towo kata la, ne womeklo asi nyuie o la, womedua nu 0; ale wonoa üku lém de amegáàwo fe ko la nuti vevie; 4 eye ne wotso asi me gbo la, ne womele tsi o la, womedua nu o, eye nu bubu gedewo li, siwo nuti woléa nku do le tsikpluwo kple zewo kple ganuwo koklo la me.? 5 Eye farisitowo kple agbal fialawo biae pena: Nukanuti wo nusrólawo mezona le amegáwo fe koa nu o, ke bon wodua abolo asi maklo- makloe maha?
MRK	7	7	C’est en vain qu’ils m’honorent,\wj*	Ke dzodzroe wole suboyem, hele nu- fiafia, siwo nye amewo fe sede- dewo la fiam
MRK	7	10	Car Moïse a dit:\wj* Honore ton père et ta mère; et:\wj* Celui qui maudira son père ou sa mère sera puni de mort.\wj*	Elabena Mose gblo be- na: Vu fofowó kple gawo; eye amesi ke gbloa nya v6 de fofoa kple dadaa ñuti la, ku ke wòa- ku; 11 ke miawo la miegblo be: Ne amea de lagblo na fofoa alo dadaa bena: Nusi ke nate iu akpo tso gbonye la, nanye korban (esi igome enye nunana na Mawu), 12 miena moe be, wóagawo naneke na fofoa alo dadaa o; 13 eye mie- na Mawu fe nya la tsi mabumabu le miafe ko, si miedo anyi Ia ñuti; eye nusiawo togbee gede mie- wona
MRK	7	16	Si quelqu’un a des oreilles pour entendre, qu’il entende.\wj*	Ne amea de to senu li ne la, nesee!
MRK	7	18	Il leur dit: Vous aussi, êtes-vous donc sans intelligence? Ne comprenez-vous pas que rien de ce qui du dehors entre dans l’homme ne peut le souiller?\wj*	Eye woógblo na wo bena: Ale miawo ha mienye ame masenugomewoe nye esi maha? Alo miedze sii kpo bena, nusia- nu, si tsoa gota yina de ame me la, mate nu afo dii o;7 19 elabe- na menye efe dzi me wóyina do o, hafi bon efe do me woyina do, eye wódadena de kpoha, le esia me nududuawo katá nuti kona le- na o maha?
MRK	7	36	Jésus leur recommanda de n’en parler à personne; mais plus il le leur recommanda, plus ils le publièrent.	Eye wóde se na wo bena, woa- gatoe na amea deke o; ke gede alesi wóde se na woe la, gede wu woyi dakakae.7 37 Eye kuvia do wo nuto, eye wole gbogblom bena: Ewo nuwo katá nyuie, ena tokunowo sea nu, eye adetututo- wo hà foa nu
MRK	8	2	Je suis ému de compassion pour cette foule; car voilà trois jours qu’ils sont près de moi, et ils n’ont rien à manger.\wj*	Nye dome tro de ameha la ħuti; elabena egbee nye nke- ke etoagbe wole ñutinye, eye wo- mekpo naneke, be woadu 0; 3 eye ne medo mo wo dome gei, be woayi afe la, afetro latso wo le mo dzi, eye wo dome amea dewo hà tso didife
MRK	8	26	Alors Jésus le renvoya dans sa maison, en disant: N’entre pas au village.\wj*	Eye wódoe do de efe me gblo bena: Megayi de du la me o. ! Petro u Yesu me. Ww; 27 Eye Yesu do go kple efe Lu. 9, 1g 97. nusroólawo heyi de Kaisarea Filipi kp. 11.21 kpo te kofewo me; eye le mo dzi la Mat. 1238.99. bia efe nusrolawo gblo na wo bena: Ámeka amewo gblona be- na, menye maha?
MRK	8	28	Ils répondirent: Jean-Baptiste; les autres, Élie, les autres, l’un des prophètes.	Ke wogblo ne bena: Yohanes mawutsideta- namelae, eye bubuwo bena: Eliya ye; ke bubuwo bena: Nyagblodi- 8 Ma142317 ja wo bena: Ke miawo la, ame- ka miegblona bena, menye ma- hà? Eye Petro do nu gblo ne bena: Wòe nye Kristo la
MRK	8	33	Mais Jésus, se retournant et regardant ses disciples, réprimanda Pierre, et dit: Arrière de moi, Satan! Car tu ne conçois pas les choses de Dieu, tu n’as que des pensées humaines.\wj*	Ke etro Kpo efe nusrolawo, eye wò- gbe nya na Petro gblo bena: Te kLu.24,25. dokuiwó da yi megbenye, Satana! Elabena menye Mawu to nésusu o, negbe nusi nye amegbetowo 1SamJr.15,22. to la ko.! nusrólawo va egbo gblo na wo bena: Amesi ke le lolóm bena, yeadze yonyeme 1a, negbe nu le okp.8 i. ye nuto dokui gbo, eye woóatso efe atitsoga, eye woóadze yonye- Mab. 10, 38. me
MRK	9	7	Une nuée vint les couvrir, et de la nuée sortit une voix: Celui-ci est mon Fils bien-aimé: écoutez-le!	Eye alilikpo va do vovoli de wo dzi, eye gbe tso alilikpo la me gblo bena: Amesia enye vi- nye, si nyemeloa nu egbo o, mi- do to eyama! 8 Eye enumake, esi wole nku tsam godō la, wo- megakpo amea deke o, negbe Yesu deka koe le wo gb
MRK	9	15	Dès que la foule vit Jésus, elle fut surprise, et accourut pour le saluer.	Eye enumake, esi ameha la kata kpoe la, dzidzi fo wo ñu- to, eye wosi du yi egbo hedo gbe a kp.2 13 kpo 13; Lu. 9, 28 36; Pet. IL.1, 16 v. 18; Mo. II. 34, b ; Lu. 17, 5, d . e kp.30-32 kpo . 23; Lu. 9, 43 45. f kp. 14-29 kpo ; Lu. 9, 37 42. ne
MRK	9	17	Et un homme de la foule lui répondit: Maître, j’ai amené auprès de toi mon fils, qui est possédé d’un esprit muet.	Eye ame deka tso ameha la dome do enu ne bena: Nufiala, mekplo vi- nyenutsuvi, si me gbogbo mafo- nu le la, ya opowo; 18 eye afisi ke wólée le la, enyamane, eye futukpo dona le enu, eye wódua adukli, eye wódia ku; megblo na wò nusrolawo bena, woanyáe ado goe, eye womete nui o
MRK	9	29	Il leur dit: Cette espèce-là ne peut sortir que par la prière.\wj*	Eye wogblo na wo bena: Esia fomevi la mate nu ado go to naneke me o, negbe to gbedododa kple nutsitsido me ko. Yesu gblo nya le efe fukpekpe nu zi evelia
MRK	9	44	que d’avoir les deux mains et d’aller dans la géhenne, dans le feu qui ne s’éteint point.\wj*	afisi wote nye mekuna le o, eye dzo la ha metsina le o
MRK	9	45	Si ton pied est pour toi une occasion de chute, coupe-le; mieux vaut pour toi entrer boiteux dans la vie,\wj*	Ke ne wo afo dia nu wo la, làe da; enyo na wo be, nayi de agbe la me kple afokpo, wu esi afo eve nanoe na wò, eye woatso wo afu gbe de dzomavowe la me, 46 afisi wofe nye mekuna le o, eye dzo la ha metsina le o
MRK	9	47	Et si ton œil est pour toi une occasion de chute, arrache-le; mieux vaut pour toi entrer dans le royaume de Dieu n’ayant qu’un œil, que d’avoir deux yeux et d’être jeté dans la géhenne,\wj*	Eye ne wò niku dia nu wo la, hoe le eme; a kp. 33-50 kpo 9; Lu. 9, 46 50. h . d . . 2,13. f Lu. 14, 34; . h kp.1 12 kpo 9. i ; Yoh. 13, 20. k ;Mo. Y. 24,1. I Kor. I. 12,3; Mo. IV. 11, 29. . 9, 27. . 27; Kor. I. 6, 16. p . r Kor. I. 7, 10. a Lu. 17,2; Ro. t ;Lu. , 18. u Mat. B, 30. r kp. 13-16 kpo ; Lu.18,15 17. enyo na wó bena, nayi de mawu- fiadufe la me kple nku deka, wu esi nku eve nanoe na wo, eye woatso wo afu gbe de dzomavo- we Ia me, 48 afisi wofe nye me- kuna le o, eye dzo la há metsina le o
MRK	9	49	Car tout homme sera\wj* salé de feu.\wj*	Elabena amesiame la woatso dzo ade dzee, eye vosasa sia vosasa la woatso dze adee
MRK	10	3	Il leur répondit: Que vous a prescrit Moïse?\wj*	Eye wo- do nu na wo bena: Aleke Mose de see na mi mahá? 4 Ke wo- gblo bena: Mose de mo bena, woa- nlo srógbegbalé, eye woade asi le enu
MRK	10	7	c’est pourquoi l’homme quittera son père et sa mère, et s’attachera à sa femme,\wj*	Le esia ta ame agblé fofoa kple da- daa di, eye woale de sroónyonua nuti, 8 eye wo kpakple eve woa- nye nutilà deka, ale bena tso esia dzi yina la womeganye ame eve o, negbe nutilà deka ko
MRK	10	15	Je vous le dis en vérité, quiconque ne recevra pas le royaume de Dieu comme un petit enfant n’y entrera point.\wj*	Vavà mele egblom Le srótowo fe mami ñuti. na mi bena: Amesi ke meho ma- wufiadufe la abe devi ene o la, mele eme yi ge o. 16 Eye esi wolé wo de efe akonu 1a, eyra wo, le esime wóda asi de wo dzi. Dekakpui kesinoto la
MRK	10	29	Jésus répondit: Je vous le dis en vérité, il n’est personne qui, ayant quitté, à cause de moi et à cause de la bonne nouvelle, sa maison, ou ses frères, ou ses sœurs, ou sa mère, ou son père, ou ses enfants, ou ses terres,\wj*	Yesu gblo bena: Vava mele egblom na mi bena: Amea deke meli, si gblé ho alo novi- ñutsuwo alo novinyonuwo alo fofo alo dada alo sro alo viwo alo a . d kp. 17- a kpo Mat. 19. ome di le nye 5 ple nyanyuie la nub, 30 ne menye bera, de woaho 'tefedodo alafa le geyigi sia me o: Howo kple novinutsu- wo kple novinyonuwo kple dada- wo kple viwo kple agblewo he- kpe de yometitiwo nuti, kple agbe Lu.18, isao; mavo le hehe, si gbona la me
MRK	10	39	Et Jésus leur répondit: Il est vrai que vous boirez la coupe que je dois boire, et que vous serez baptisés du baptême dont je dois être baptisé;\wj*	Eye wogblo ne bena: Míate nui. Ke Yesu gblo na wo bena: Kplu,si ke nye nuto ma- no la, mianoe, eye mawutsi, si woa- tso ade ta na nye nuto la, woa- tso ade ta na mi; 40 ke anyinono de nye nudusi kple mia me la, menye tonye be, mana o, negbe amesiwo wodzre do di na la ko
MRK	10	52	Et Jésus lui dit: Va,\wj* ta foi t’a sauvé.\wj*	Eye Yesu gblo ne bena: Heyi, wo hose la de wo! Eye enumake la wokpo nu, eye wodze eyome le mo la dzi
MRK	11	4	les disciples, étant allés, trouvèrent l’ânon attaché dehors près d’une porte, au contour du chemin, et ils le détachèrent.	Tete wo- Yesu yi Yerusalem. a Lu.22,25 27. d ; ,3. e Fia. II. 9, 13. f Kp. 46-52 kpo ; Lu. 18, 35 43. n .26. h kp. 11-24 kpo ; Lu. 19, 45 48, £ kp.1 10 kpo 9; Yoh. 12,12-16. k Yoh. 2, 14, . n . dzo yi, eye wokpo tedzivi la, wo- de Kae de agbo la nu le hehe le mo to, eye wotui
MRK	11	10	Béni soit le règne qui vient, le règne de David, notre père! Hosanna dans les lieux très hauts!	Woayra mía fofo Dawid fe fiadufe, si gbo- na la! Hosana le dzifo wi! Yesu fo fi de gboti matseku la, nyi nudzrala- wo le gbedoho me; egblo nya le hose, gbedo- doda kple avuléle ñuti
MRK	11	18	Les principaux sacrificateurs et les scribes, l’ayant entendu, cherchèrent les moyens de le faire périr; car ils le craignaient, parce que toute la foule était frappée de sa doctrine.	Eye nu- nolagawo kple agbalefialawo see, eye wodi, alesi woawo awui, ela- bena woybe; elabena kuvia do 52
MRK	11	27	Ils se rendirent de nouveau à Jérusalem, et, pendant que Jésus se promenait dans le temple, les principaux sacrificateurs, les scribes et les anciens, vinrent à lui,	Eye wogava Yerusalem ; eye esi wóle tsatsam le mawufe la me L la, nunolagàwo kple agbalefiala- wo kple dumegàwo va egbo; 28 eye wogblo ne bena: Nusé ka nétso wo esiawoe; alo ameka tso ñusë sia na wo be, nawo esiawoe maha ? 29 Eye Yesu gblo na wo bena: Nye hà mabia nya deka mi, ne miedo enu nam la, nye hà magblo nusé, si metso wo esia- woe la, na mi
MRK	12	9	Maintenant, que fera le maître de la vigne? Il viendra, fera périr les vignerons, et il donnera la vigne à d’autres.\wj*	Azo nuka weingble la fe afeto awo maha? Ava, eye woatsró agbledelawo, eye woatso wein- gble la ade asi na ame bubuwo. i10 De miehlé nonlo sia há kpo pena: Kpe, si hotulawo gbe la, eya ke tro zu dzogoekpe; 11 Afeto la gbo esia tso, eye wónye nukunu le míafe nkuwo me o maha?
MRK	12	30	et: Tu aimeras le Seigneur, ton Dieu, de tout ton cœur, de toute ton âme, de toute ta pensée, et de toute ta force.\wj*	Eye nalo Afeto, wo Ma- wu la, kple wó dzi blibo kple wó . 19,18; Ro. 13, 8. b Ro. 13, 7. . 4, 35; Yes. 45, B. e kp. 18-27 kpo ; Lu.20,27 38; Do. 23, 8; Mo. V. 25, 5. f ,22; ; Hos. y kp. 35-37 kpo ; Lu.20, 41 44. h . . 3, 6; . k kp. 38-40 kpo Mat.23; Lu.20, 1 kp. 28-34 kpo ; Lu. 20, 39. 40; n kp. 41-44 kpo Lu. 21, 1 4. . 6, 4. 5. luwo blibo kple wò tamesusu bli- bo kpakple wó nusé blibo, esia nye se gbàto
MRK	12	32	Le scribe lui dit: Bien, maître; tu as dit avec vérité que Dieu est unique, et qu’il n’y en a point d’autre que lui,	Eye agbaléfiala la gblo ne bena: Nufiala, égbloe nyuie le nyatefe nu bena: Deka eli, eye bubua deke meli o, ne- gbe eya Ko; 33 eye be woalóe kple dzi blibo kple gomesese blibo kple luwo blibo kple nuseé blibo, eye be woaló ame havi abe ame nuto dokui ene la, /ewu nume- mewo kple vosasawo katà
MRK	12	36	David lui-même, animé par l’Esprit-Saint, a dit:\wj*	Da- wid nuto gblo le Gbogbo kokoe la me bena: Afeto la gblo na nye Afeto bena: Bobo no anyi de nye nudusi me, vasede esime matso wò ketowo awo wò afodzidonui
MRK	12	38	Il leur disait dans son enseignement: Gardez-vous des scribes, qui aiment à se promener en robes longues, et à être salués dans les places publiques;\wj*	Eye le efe nufiafia me la egblo bena: Mikpo mia dokui dzi le agbalefialawo nui, amesiwo 1ba tsadidi le awu Wlayawo me kple gbedoname le abloawo me 39 kple nofe gbàtowo nono le fufofewo kple kplotanono le nu- dufewo; 40 amesiwo mia ahosi- wo fe afewo, eye wodaa alakpa noa gbe didiwo dom da; amesia- wo fe wonudodró le sesē pe awu. Ahosi la fe nudzodzo
MRK	12	43	Alors Jésus, ayant appelé ses disciples, leur dit: Je vous le dis en vérité,\wj* cette pauvre veuve a donné plus qu’aucun de ceux qui ont mis dans le tronc;\wj*	Eye wóyo efe nu- srülawo va egbo gblo na wo be- na: Vavá mele egblom na mi (12, 44 13, 29 bena: Ahosi dahe sia fe nusi wó- tso da de eme la, wu nusi ame- siawo tso da de nudzodaka la me; 44 elabena wo kata wotso wofe agbososo vivivo la fe de da de eme; ke eya la tso efe ahedada la me wótso nusiwo katà le esi na efe agbenono la, da de eme. Yesu fo nu le Yerusalem fe afedozuzu kple Kristo fe vava zi evelia ñuti, eye wóhló nu nusrülawo le ñudzonono ñuti
MRK	13	2	Jésus lui répondit: Vois-tu ces grandes constructions?\wj* Il ne restera pas pierre sur pierre qui ne soit renversée.\wj*	Eye Yesu gblo ne bena: Ele hotutu ga sia- wo Kpom maha? Momeie kpe gblé ge de kpe dzi, si womatu asii afu anyi o.7 3 Eye esi wóbobo no anyi de Amito la dzi hedze ngo mawu- fea la, Petro kple Yakobo kple Yohanes kpakple Andrea, woawo dede biae bena
MRK	13	21	Si quelqu’un vous dit alors: Le Christ est ici, ou: Il est là, ne le croyez pas.\wj*	Eye le gemagi me, ne amea de lagblo na mi bena: Kpo da, Kristo la le aii alo Kpo da, ele afimë la, migahoe se o.t 22 Ke awatsokristowo kple awatsonya- gblodilawo latsi tre, eye woawo dzesiwo kple nukunuwo bena, ne woate iw la, ne woaflu ame tia- tiawo ha
MRK	13	28	Instruisez-vous par une comparaison tirée du figuier. Dès que ses branches deviennent tendres, et que les feuilles poussent, vous connaissez que l’été est proche.\wj*	Ke misró lododo la le gboti la nuti: Ne tsi do efe alowo me, eye wóto angbawo la, ekema midze sii bena, dzomenoli le dodo ge; 29 nenema ke mia- wo hà, ne miekpo nusiawo le eme vam la, midze sii bena, ego- go agbo la nu. 30 Vavà mele egblom na mi bena: Dzidzime sia nu mele yiyi ge, vasede esime nusiawo kata nava ve me o
MRK	13	33	Prenez garde, veillez et priez; car vous ne savez quand ce temps viendra.\wj*	Mi- kpo nyuie, eye mino buno; ela- bena mienya gekagi azágbe la le edzi su ge o./ 34 Ele abe amea de,si yi nugbe, egblé efe afe di, eye wona nusé efe dolawo, ame- siame ho efe dowowo, eye wge se na honuvi la bena, wóano nu- dzo la ene
MRK	13	37	Ce que je vous dis, je le dis à tous: Veillez.\wj*	Ke nusi gblom mele na mi la, mele egblom na amewo katà bena: Mino nudzo! Amisisi na Yesu le Betania
MRK	14	7	car vous avez toujours les pauvres avec vous, et vous pouvez leur faire du bien quand vous voulez, mais vous ne m’avez pas toujours.\wj*	Elabena ame dahewo le mia gbo dasi, eye gesiagi, si mieló la, miate ñu awo nyuie na wo; ke nye la nyemeli kpli mi a Yak. 5, 9. b . « . e kp.10.11 kpo ; Lu. 22, 3 6. f . u Kp. 12-16 kpo ; Lu. 22, 7 13; Mo. JI. 12,1. h Lu. 12, 35.36; , 2. 6. i kp. 1
MRK	14	10	Judas Iscariot, l’un des douze, alla vers les principaux sacrificateurs, afin de leur livrer Jésus.	Eye Yuda Iskariot, ame wuie- veawo dometo deka la, to edzi yi de nunolagáwo gb , bena yea- de eyama asi na wo. 11 Ke esi wosee la, dzi dzo wo, eye wodo ga nugbe ne be, yewoanae. Eye wole asinu nyuia de dim be, yea- dee asi. Nutitotolévi la; nududu kokoe Ja dodo anyi
MRK	14	13	Et il envoya deux de ses disciples, et leur dit: Allez à la ville; vous rencontrerez un homme portant une cruche d’eau, suivez-le.\wj*	Eye wó- do efe nusrolawo dome ame eve gblo na wo bena: Miyi de dua me, eye amea de, si tso tsize la, akpe mi, midze eyome; 14 eye afisi ke wóayi de eme le la, mi- gblo na afeato bena: Nufiala be: Afika dzenyefe le, afisi mía kple nye nusrólawo míadu nutitotolevi la le maha?
