livre	chapitre	verset	fr	ewe
ROM	4	20	Il ne douta point, par incrédulité, au sujet de la promesse de Dieu; mais il fut fortifié par la foi, donnant gloire à Dieu,	Elabena to se la fe dowowowo me la womatso afia na ? nutilàa geke le efe hku me o; Pelabena se la me nuyb fe si- dzedze dzo tso
ROM	11	36	C’est de lui, par lui, et pour lui que sont toutes choses. A lui la gloire dans tous les siècles! Amen!	Ela- bena nuwo katá tsoa eya me, eye wotoa eya me, eye wodoa ta eya gbo; eyama to lanye bubu yi de mavomavo me! Amen
ROM	1	7	à tous ceux qui, à Rome, sont bien-aimés de Dieu, appelés à être saints: que la grâce et la paix vous soient données de la part de Dieu notre Père et du Seigneur Jésus-Christ!	Ke ne Mawu fe nyatefea zu pa wu to nye awatsokaka me hena efe nutikokoe la, nukanuti woa- dró wonu nye hà abe nuvówola ene maha?
ROM	15	17	J’ai donc sujet de me glorifier en Jésus-Christ, pour ce qui regarde les choses de Dieu.	Eyata nye adegbefofo, si le asinye la, ele Kristo Yesu me le Mawu fe do nuti
ROM	8	13	Si vous vivez selon la chair, vous mourrez; mais si par l’Esprit vous faites mourir les actions du corps, vous vivrez,	elabena ne miano agbe le nutila nu la, miele kuku ge; ke ne mietso Gbogbo wu nu-- tila fe nuwowowo la, miakpo agbe
ROM	13	5	Il est donc nécessaire d’être soumis, non seulement par crainte de la punition, mais encore par motif de conscience.	Eyata ehia be, mia- bobo mia dokui, menye dzikudo- do ta dedeko o, hafi le dzitsinya ñuti hà bon
ROM	7	3	Si donc, du vivant de son mari, elle devient la femme d’un autre homme, elle sera appelée adultère; mais si le mari meurt, elle est affranchie de la loi, de sorte qu’elle n’est point adultère en devenant la femme d’un autre.	Eyata azo, ne ezu ame bubu sro, esime srónutsua gale agbe la, woayoe be ahasiwola; gake ne srónutsua ku la, evo tso se la me, eye ne ezu ame bubu sró la, meganye ahasiwola o
ROM	14	14	Je sais et je suis persuadé par le Seigneur Jésus que rien n’est impur en soi, et qu’une chose n’est impure que pour celui qui la croit impure.	Menyae, eye mekpo kakadedzi le Afeto Yesu me 'bena, naneke menye kogblédonu le edokui si o, negbe amesi ke bua nane kogblédonu la, eyama wózu kogblédonu na
ROM	16	24	Que la grâce de notre Seigneur Jésus-Christ soit avec vous tous! Amen!	Mía Afeto ezu a , 10. Kristo fe amenuveve la nano anyi kpli mi kata! Amen. Mawu kafukafu
ROM	16	19	Pour vous, votre obéissance est connue de tous; je me réjouis donc à votre sujet, et je désire que vous soyez sages en ce qui concerne le bien et purs en ce qui concerne le mal.	Ela- bena miafe tododo de amewo kata fetome;eyatadziledzoyem le mia nuti, ke mele didim bena, mianye nunyalawo le nu nyui me, ke ame dzadzewo de nuvo nuti
ROM	13	2	C’est pourquoi celui qui s’oppose à l’autorité résiste à l’ordre que Dieu a établi, et ceux qui résistent attireront une condamnation sur eux-mêmes.	Eyata amesi ke dzea aglà de dzidudu ħuti la, etsia tre de Ma- wu fe nudoanyi ñuti; ke amesiwo dzea aglà la, woakpo wofe wonu- dodró
ROM	3	26	de montrer sa justice dans le temps présent, de manière à être juste tout en justifiant celui qui a la foi en Jésus.	Azo la, ne awamatsomatsoto dzra 2, 27 3, 28 se la fe nudoanyi dzodzoewo do la, womabu efe awamatsomatso la awatsotso neo maha??
ROM	12	3	Par la grâce qui m’a été donnée, je dis à chacun de vous de n’avoir pas de lui-même une trop haute opinion, mais de revêtir des sentiments modestes, selon la mesure de foi que Dieu a départie à chacun.	Elabena to amenuveve, si wo- nam la me mele egblom na mia dome amesiame bena, negadi nu gà wu nusi dze ame be, wòadi 0; ke nedi dokuidzidudu yome bon, amesiame abe alesi Mawu dzidze hose fe dzidzenu ne ene la
ROM	4	21	et ayant la pleine conviction que ce qu’il promet il peut aussi l’accomplir.	Ke azo la se la manomec wode Mawu fe dzodzoenyenye hefia, esi nuti se la kple nyagblo- dilawo di dase le
ROM	13	3	Ce n’est pas pour une bonne action, c’est pour une mauvaise, que les magistrats sont à redouter. Veux-tu ne pas craindre l’autorité? Fais le bien, et tu auras son approbation.	Elabena dzidulawo me- nye nodzi na nuwona nyuiwo o, ke na vódiawo bon. Ke de mè- 18 be, navó dzidudu la o maha? Ekema wo nu nyw, eye àkpo ka- fukafu tso egbo
ROM	6	19	Je parle à la manière des hommes, à cause de la faiblesse de votre chair. De même donc que vous avez livré vos membres comme esclaves à l’impureté et à l’iniquité, pour arriver à l’iniquité, ainsi maintenant livrez vos membres comme esclaves à la justice, pour arriver à la sainteté.	Mefo nu alesi ame foa nu le miafe nutilà fe gbodzogbodzo nuti. Elabena sigbe alesi mietso miafe nutinuwo wo makomakonyenye kplesedzimawomawo fe kluviwoe hena sedzidada la, nenema ke azo mitso miafe nutinuwo wo dzodzoe- nyenye fe kluviwo hena kokoe- nyenye
ROM	3	4	Loin de là! Que Dieu, au contraire, soit reconnu pour vrai, et tout homme pour menteur, selon qu’il est écrit:	Alo de nàdoa vlo Mawu £e domenyo- nyo kple dzidodo kple dzigbogbo » . blewü fe agbososo la, eye ményae bena, Mawu fe domenyonyo kploa wo yina de dzimetotro me o ma- ha?
ROM	8	19	Aussi la création attend-elle avec un ardent désir la révélation des fils de Dieu.	Elabe- na nuwowo la fe mokpokpo vevi la le mawuviwo fe :dedefia la lalam
ROM	2	13	Ce ne sont pas, en effet, ceux qui écoutent la loi qui sont justes devant Dieu, mais ce sont ceux qui la mettent en pratique qui seront justifiés.	Noviwo, nye- mele didim be, miaganyae o bena, medo tame edziedzi be, mava mia gbo, ke wohe mo nam vasede fifi, bene makpo kutsetse le mia do- me ha, abe alesi mekpo le duko bubuwo dome ene
ROM	14	13	Ne nous jugeons donc plus les uns les autres; mais pensez plutôt à ne rien faire qui soit pour votre frère une pierre d’achoppement ou une occasion de chute.	Azo 1a migana míadró wonu mía noewo o, hafi midro wonu le nusia nuti bon bena, amea deke nagatso nukikli alo nudiadia ada de novia fe mo dzi o
ROM	4	6	De même David exprime le bonheur de l’homme à qui Dieu impute la justice sans les œuvres:	Gbede! Elabena ekema aleke Mawu ladró wonu heheamee ma?
ROM	12	12	Réjouissez-vous en espérance. Soyez patients dans l’affliction. Persévérez dans la prière.	Dzi ne- dzo mi le mokpokpo me, mido dzi le haha me, mino gbedododa dzi dási!
RUT	4	2	Boaz prit alors dix hommes parmi les anciens de la ville, et il dit: Asseyez-vous ici. Et ils s’assirent.	Eye woge dumegã ewo hegblo bena: Mibobo no afi! Tete wobobo . no anyi
RUT	3	6	Elle descendit à l’aire, et fit tout ce qu’avait ordonné sa belle-mère.	Eye w yi lugbofe la hewo, ape alesi lóhoa gblo ne pepepe ene
RUT	3	8	Au milieu de la nuit, cet homme eut une frayeur; il se pencha, et voici, une femme était couchée à ses pieds.	Le 2ai e la nutsu la di vo, eye wóbi ko, eye kpo da, nyonua de mlo efe afode
RUT	4	12	Puisse la postérité que l’Éternel te donnera par cette jeune femme rendre ta maison semblable à la maison de Pérets, qui fut enfanté à Juda par Tamar!	Eye vi, si Yeho- wa ana detugbi sia nadzi na wo la, nana wo afe nano abe Perez, amesi Tamar dzi na Yuda la, fe afe ene!
RUT	2	5	Et Boaz dit à son serviteur chargé de surveiller les moissonneurs: A qui est cette jeune femme?	Tete Boas bia efe dola, si le Rut. nubalawo dzi Kpom bena: Ameka fe nyonuvie nye ekem?
RUT	2	2	Ruth la Moabite dit à Naomi: Laisse-moi, je te prie, aller glaner des épis dans le champ de celui aux yeux duquel je trouverai grâce. Elle lui répondit: Va, ma fille.	Eye Rut, Moab- nyonu la, gblo na Naomi bena: Mayi agble me adafo lu dzodzoe- wo le amesi ave nunye la yome. Eye woógblo ne bena: Heyi, vi- nye!
RUT	3	16	Ruth revint auprès de sa belle-mère, et Naomi dit: Est-ce toi, ma fille? Ruth lui raconta tout ce que cet homme avait fait pour elle.	Eye esi wógbo va lóhoa gbo 1a, ebiae bena: Aleke nédee, yinye? Tete wóto nusiwo katà nutsua wo ne la ne 17 hegblo bena: Lu dzidzenu ade sia wotso nam, ela- bena egblo be, megagbugbo yi lóhowó gbo asi gbolo o!
RUT	1	6	Puis elle se leva, elle et ses belles-filles, afin de quitter le pays de Moab, car elle apprit au pays de Moab que l’Éternel avait visité son peuple et lui avait donné du pain.	Tete eya kple lóhoawo wo- tso hegbugbo tso Moab-nyigba dzi; elabena ese le Moab-nyigba Mo. n. 15,23. dzi be, Yehowa kpo efe duko la da, eye wona abolo wo
RUT	4	10	et que je me suis également acquis pour femme Ruth la Moabite, femme de Machlon, pour relever le nom du défunt dans son héritage, et afin que le nom du défunt ne soit point retranché d’entre ses frères et de la porte de son lieu. Vous en êtes témoins aujourd’hui!	Eye meho Moab-nyonu Rut, Mahlon sró, hà wozu srónye, be ame kuku la fe nko natsi efe domenyinu nu, ne ame kuku la nko magatsroó le no- viawo kple wo dedu me o! Mia- woe nye dasefowo egbe!
RUT	1	2	Le nom de cet homme était Élimélec, celui de sa femme Naomi, et ses deux fils s’appelaient Machlon et Kiljon; ils étaient Éphratiens, de Bethléhem de Juda. Arrivés au pays de Moab, ils y fixèrent leur demeure.	Nutsu la nko nye Elimeleh, eye sróa nko nye Naomi, vianutsu eveawo nko- wo nye Mahlon kple Hilion. Wo- nye Efrayimtowo tso Betlehem- Yuda, eye wowu va Moab-nyigba dzi heno aima
RUT	3	9	Il dit: Qui es-tu? Elle répondit: Je suis Ruth, ta servante; étends ton aile sur ta servante, car tu as droit de rachat.	Tete wógblo bena: Wò ame- kae? Edo nu bena: Nye Rut, wò 5; dolanyonue; ê keke wò avo de wo dolanyonu dzi, elabena sródia ne- 3, 10 4, 17 nye!
RUT	2	7	Elle a dit: Permettez-moi de glaner et de ramasser des épis entre les gerbes, derrière les moissonneurs. Et depuis ce matin qu’elle est venue, elle a été debout jusqu’à présent, et ne s’est reposée qu’un moment dans la maison.	Egblo nam bena: Na mafo nu- siwo dzo de nubablawo domee le nuhalawo yome la, afo fu na do- kuinye. Ndi ke wova hetsi anyi vasede fifia, eye azo ko wole gbo- gbom de eme vie
RUT	3	5	Elle lui répondit: Je ferai tout ce que tu as dit.	Tete wódo nu ne pena: Nusiwo kata négblo la, ma- woe!
RUT	3	15	Et il ajouta: Donne le manteau qui est sur toi, et tiens-le. Elle le tint, et il mesura six mesures d’orge, qu’il chargea sur elle. Puis il rentra dans la ville.	Eye wogblo bena: Do tadedzi, si le iuwó! Tete wódoe, eye wò- ku lu dzidzenu ade de eme, eye wolee ne, wótso yi dua me
RUT	4	9	Alors Boaz dit aux anciens et à tout le peuple: Vous êtes témoins aujourd’hui que j’ai acquis de la main de Naomi tout ce qui appartenait à Élimélec, à Kiljon et à Machlon,	Tete Boas gblo na ame tsitsiawo kple duametowo katà bena: Miawoe nye dasefo egbea be, meho Eli- meleh £e nuwo kata kpakple Hi- lion kple Mahlon fe nuwo kata fle le Naomi si
RUT	4	14	Les femmes dirent à Naomi: Béni soit l’Éternel, qui ne t’a point laissé manquer aujourd’hui d’un homme ayant droit de rachat, et dont le nom sera célébré en Israël!	Tete nyonuwo gblo na Naomi bena: Woakafu Yehowa, si mete hona- meto wo o, eye woanyo efe nko le Israel!
RUT	4	8	Celui qui avait le droit de rachat dit donc à Boaz: Acquiers pour ton compte! Et il ôta son soulier.	Eyata esi sró- dia la gblo na Boas bena: hoe fle la, ede efe afokpa
RUT	4	3	Puis il dit à celui qui avait le droit de rachat: Naomi, revenue du pays de Moab, a vendu la pièce de terre qui appartenait à notre frère Élimélec.	Eye wogblo na sró- dia la bena: Naomi, amesi gb tso Moab-nyigba dzi la, le mía novi Elimeleh fe agble dzram
RUT	1	21	J’étais dans l’abondance à mon départ, et l’Éternel me ramène les mains vides. Pourquoi m’appelleriez-vous Naomi, après que l’Éternel s’est prononcé contre moi, et que le Tout-Puissant m’a affligée?	Metso nu gede yii, ke Yehowa kplom gboe asi gboloe; nukanuti miele yoyem be Naomi, evo wò- nye Yehowa do nublanuitom de?
RUT	2	6	Le serviteur chargé de surveiller les moissonneurs répondit: C’est une jeune femme Moabite, qui est revenue avec Naomi du pays de Moab.	Dola, si nye nuhalawo dzikpola, do nu bena: Moab-nyonu, si kple Nao- mi wotso Moab-nyigba dzi vae
RUT	4	4	J’ai cru devoir t’en informer, et te dire: Acquiers-la, en présence des habitants et en présence des anciens de mon peuple. Si tu veux racheter, rachète; mais si tu ne veux pas, déclare-le-moi, afin que je le sache. Car il n’y a personne avant toi qui ait le droit de rachat, et je l’ai après toi. Et il répondit: je rachèterai.	Eyata medo be, maka eta na wò bena: Hoe fle le nyaselawo kple nye duko la fe ame tsitsiwo ñku me! Ne àbe, yeahoe la, hoe; ke ne ébe, yemahoe o Ia, gbloe nam, ne mase! Elabena sródia bubua deke megali Kpe de nuwo Boas gblo bena: Gbesigbe naho agblea afle le Naomi si la, gbe- magbe naho Moab-nyonu Rut, si nye ame kuku la sro ha, ne ame kuku la nko natsi efe domenyinu nu!
RUT	1	9	Que l’Éternel vous fasse trouver à chacune du repos dans la maison d’un mari! Et elle les baisa. Elles élevèrent la voix, et pleurèrent;	Yehowa ana miakpo uno le mia srówo fe me! Eye wódudo nu na wo; tete wofa avi sesie 10 hegblo ne bena: Míayi wò duko gbo kpli wò bon!
RUT	2	3	Elle alla glaner dans un champ, derrière les moissonneurs. Et il se trouva par hasard que la pièce de terre appartenait à Boaz, qui était de la famille d’Élimélec.	Tete wóyi dafoe le agble me le nuhalawo yome; eye na- netoe agble la nye Boas, si tso Elimeleh-fomea me la to
RUT	2	11	Boaz lui répondit: On m’a rapporté tout ce que tu as fait pour ta belle-mère depuis la mort de ton mari, et comment tu as quitté ton père et ta mère et le pays de ta naissance, pour aller vers un peuple que tu ne connaissais point auparavant.	Boas do nu gblo ne bena: Wogblo nu- siwo kata nëwo na lóbowó le Srówo fe ku megbe kple alesi négblé fofowó kple dawó kpa- kple mia de di hewu va duko, si menya tsá o gb la nam
RUT	4	15	Cet enfant restaurera ton âme, et sera le soutien de ta vieillesse; car ta belle-fille, qui t’aime, l’a enfanté, elle qui vaut mieux pour toi que sept fils.	Afa ako na wó, eye woakpo dziwó le wo nyapakuku me; elabena lõhowò, si ló wò, eye woóde nutsuvi adre nu na wò gbo edzi lae, dzii na wo!
RUT	1	20	Elle leur dit: Ne m’appelez pas Naomi; appelez-moi Mara, car le Tout-Puissant m’a remplie d’amertume.	Ke egblo na wo bena: Migayom be Naomi o, hafi bon miyo Mara nam; elabena nusékatáto la do nublanuitom!
RUT	2	21	Ruth la Moabite ajouta: Il m’a dit aussi: Reste avec mes serviteurs, jusqu’à ce qu’ils aient achevé toute ma moisson.	Rut, Moab-nyonu 1a, do nu be- na: Egblo nam ha bena, male do- kuinye de yefe dolawo nu, vasede esime yefe nunene blibo la nawu enu
RUT	2	12	Que l’Éternel te rende ce que tu as fait, et que ta récompense soit entière de la part de l’Éternel, le Dieu d’Israël, sous les ailes duquel tu es venue te réfugier!	Ye- howa nado wó nuwowo tefe na wo, eye fetu dedie le Yehowa, Israel fe Mawu, si fe awala te neva sisi ge tso la, gbo na wo!
RUT	1	8	Naomi dit alors à ses deux belles-filles: Allez, retournez chacune à la maison de sa mère! Que l’Éternel use de bonté envers vous, comme vous l’avez fait envers ceux qui sont morts et envers moi!	Tete Naomi gblo na lóhoa eveawo bena: Mitro, eye mia dome amesiame negbugbo yi dadaa fe me! Yehowa ave mia nu, abe alesi mieve mía kple ame kukuawo nui ene!
RUT	1	19	Elles firent ensemble le voyage jusqu’à leur arrivée à Bethléhem. Et lorsqu’elles entrèrent dans Bethléhem, toute la ville fut émue à cause d’elles, et les femmes disaient: Est-ce là Naomi?	Ale woa kple eve la wodze mo heva Betlehem. Eye esi wodo Betlehem la, du blibo la fo zi de wo nu le gbogblom bena: Naomi enye sia?
RUT	3	3	Lave-toi et oins-toi, puis remets tes habits, et descends à l’aire. Tu ne te feras pas connaître à lui, jusqu’à ce qu’il ait achevé de manger et de boire.	Eyata le tsi nasi ami, eye nade avo ata ahayi lu- gbofe a; ke megana nutsu la na- dze si wò o, vasede esime wóadu nu, eye wóano nu vo hafi!
RUT	1	12	Retournez, mes filles, allez! Je suis trop vieille pour me remarier. Et quand je dirais: J’ai de l’espérance; quand cette nuit même je serais avec un mari, et que j’enfanterais des fils,	Vinye- wo, migbugbo yi; elabena metsi akpa, ne mayi sró de ge. Eye ne megblo be, mele sró de ge le za sia me adzi nutsuviwo la, 13 de mialala, vasede esime woatsia? Alo de miatsi anyi srómademadea? Gbede, vinyewo! Mia t koe le veyem, elabena Yehowa do asi de gbonye!
RUT	2	9	Regarde où l’on moissonne dans le champ, et va après elles. J’ai défendu à mes serviteurs de te toucher. Et quand tu auras soif, tu iras aux vases, et tu boiras de ce que les serviteurs auront puisé.	Afisiafi, si wole nu ham le agblea me le neKpo la, dze wo yome, elabena mede se na dolawo bena, womegade fu na wo o; eye ne tsiko le wuwóm la, yi de zeawo gbo nano tsi, si dolawo du di!
RUT	2	23	Elle resta donc avec les servantes de Boaz, pour glaner, jusqu’à la fin de la moisson des orges et de la moisson du froment. Et elle demeurait avec sa belle-mère.	Ale wòlé edokui de Boas fe dolanyonuwo nu hele efofo dzi, vasede esime lu kple fo nene la wu enu, eye wóno lóhoa gbo. Rut do to Naomi fe adaüudodo. Tete lóhoa Naomi gblo ne be- » na: Vinye,nyemadi dzudzofe na wò, be wóanyo na wo oa?
